day,sample_id,production_units,total_hours,idle_hours,mobilisation_cost,completed_blocks,blackout_conflicts,sequencing_violations,available_hours,utilisation_ratio,downtime_hours,downtime_events,weather_severity_total
1,0,2340.893841,48.0,168.0,0.0,0,0,0,216.0,0.2222222222222222,0.0,0,0.0
2,0,3523.486701,72.0,144.0,109.12,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
3,0,4000.7108209999997,120.0,96.0,163.07999999999998,0,0,0,216.0,0.5555555555555556,0.0,0,0.0
4,0,4227.068211,120.0,96.0,160.68,0,0,0,216.0,0.5555555555555556,0.0,0,0.0
5,0,3448.7871720000003,96.0,120.0,212.96,0,0,0,216.0,0.4444444444444444,0.0,0,0.0
6,0,2981.3859669999997,120.0,96.0,270.28000000000003,0,0,0,216.0,0.5555555555555556,0.0,0,0.0
7,0,3413.1850329999997,120.0,96.0,214.39999999999998,0,0,0,216.0,0.5555555555555556,0.0,0,0.0
8,0,4027.425762,120.0,96.0,269.08000000000004,0,0,0,216.0,0.5555555555555556,0.0,0,0.0
9,0,4582.113938,144.0,72.0,269.08000000000004,0,0,1,216.0,0.6666666666666666,0.0,0,0.0
10,0,4293.588788,120.0,96.0,269.32,0,0,0,216.0,0.5555555555555556,0.0,0,0.0
11,0,2920.4781052999997,120.0,96.0,271.0,0,0,0,216.0,0.5555555555555556,0.0,0,1.5
12,0,3606.2286040999998,120.0,96.0,270.52,0,0,1,216.0,0.5555555555555556,0.0,0,0.0
13,0,3449.3877839999996,144.0,72.0,324.0,0,0,0,216.0,0.6666666666666666,0.0,0,0.0
14,0,3555.220992,120.0,96.0,269.56,1,0,0,216.0,0.5555555555555556,0.0,0,0.0
15,0,4543.245507,168.0,48.0,272.20000000000005,0,0,0,216.0,0.7777777777777778,0.0,0,0.0
16,0,3690.3461050000005,144.0,72.0,326.16,0,0,1,216.0,0.6666666666666666,0.0,0,0.0
17,0,3830.816046,168.0,48.0,324.96000000000004,0,0,3,216.0,0.7777777777777778,0.0,0,0.0
18,0,3372.907668,168.0,48.0,377.72,0,0,2,216.0,0.7777777777777778,0.0,0,0.0
19,0,6692.2134255,192.0,24.0,432.4,0,0,1,216.0,0.8888888888888888,0.0,0,0.0
20,0,3482.8593490000003,168.0,48.0,374.36000000000007,1,0,0,216.0,0.7777777777777778,0.0,0,0.0
21,0,3734.0951289999994,144.0,72.0,321.84,0,0,0,216.0,0.6666666666666666,0.0,0,0.0
22,0,2109.78058,96.0,120.0,215.36,0,0,0,216.0,0.4444444444444444,0.0,0,0.0
23,0,2163.9241899999997,72.0,144.0,161.64,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
24,0,2815.458569,120.0,96.0,269.8,0,0,0,216.0,0.5555555555555556,0.0,0,0.0
25,0,1766.0089360000002,96.0,120.0,217.51999999999998,0,0,1,216.0,0.4444444444444444,0.0,0,0.0
26,0,1090.0338290000004,96.0,120.0,217.76,0,0,2,216.0,0.4444444444444444,0.0,0,0.0
27,0,491.8250503000006,72.0,144.0,164.28,0,0,2,216.0,0.3333333333333333,0.0,0,0.0
28,0,942.2982529999995,48.0,168.0,109.12,0,0,0,216.0,0.2222222222222222,0.0,0,0.0
29,0,694.4966439999994,72.0,144.0,162.84,0,0,1,216.0,0.3333333333333333,0.0,0,0.0
30,0,1108.1512739999996,96.0,120.0,163.56,0,0,3,216.0,0.4444444444444444,0.0,0,0.0
31,0,2011.3372060000002,120.0,96.0,275.32000000000005,0,0,3,216.0,0.5555555555555556,0.0,0,0.0
32,0,1969.5276881,120.0,96.0,276.76,0,0,0,216.0,0.5555555555555556,0.0,0,1.5
33,0,2097.2553461999996,96.0,120.0,218.0,0,0,1,216.0,0.4444444444444444,0.0,0,0.0
34,0,2421.865883,120.0,96.0,268.36,0,0,1,216.0,0.5555555555555556,0.0,0,0.0
35,0,3064.4939489999997,120.0,96.0,215.36,1,0,0,216.0,0.5555555555555556,0.0,0,0.0
36,0,2842.047051699999,120.0,96.0,271.96,0,0,1,216.0,0.5555555555555556,0.0,0,0.0
37,0,2255.3190863,120.0,96.0,273.40000000000003,0,0,0,216.0,0.5555555555555556,0.0,0,1.5
38,0,2127.1024813999998,96.0,120.0,217.04000000000002,0,0,1,216.0,0.4444444444444444,0.0,0,0.0
39,0,2437.888629,120.0,96.0,268.36,0,0,0,216.0,0.5555555555555556,0.0,0,0.0
40,0,1131.329636,96.0,120.0,215.36,0,0,1,216.0,0.4444444444444444,0.0,0,0.0
41,0,1578.9775119999988,72.0,144.0,161.4,1,0,0,216.0,0.3333333333333333,0.0,0,0.0
42,0,1339.801440999998,96.0,120.0,216.8,0,0,2,216.0,0.4444444444444444,0.0,0,0.0
1,1,2340.893841,48.0,168.0,0.0,0,0,0,216.0,0.2222222222222222,0.0,0,0.0
2,1,3523.486701,72.0,144.0,109.12,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
3,1,4000.7108209999997,120.0,96.0,163.07999999999998,0,0,0,216.0,0.5555555555555556,0.0,0,0.0
4,1,4227.068211,120.0,96.0,160.68,0,0,0,216.0,0.5555555555555556,0.0,0,0.0
5,1,3448.7871720000003,96.0,120.0,212.96,0,0,0,216.0,0.4444444444444444,0.0,0,0.0
6,1,2981.3859669999997,120.0,96.0,270.28000000000003,0,0,0,216.0,0.5555555555555556,0.0,0,0.0
7,1,4607.893957999999,144.0,72.0,268.84000000000003,0,0,0,216.0,0.6666666666666666,0.0,0,0.0
8,1,4027.425762,120.0,96.0,268.12,0,0,0,216.0,0.5555555555555556,0.0,0,0.0
9,1,4610.50667639044,144.0,72.0,269.08000000000004,0,0,0,216.0,0.6666666666666666,0.0,0,0.0
10,1,5668.318194,168.0,48.0,378.2,0,0,0,216.0,0.7777777777777778,0.0,0,0.0
11,1,4025.039493,120.0,96.0,267.16,0,0,0,216.0,0.5555555555555556,0.0,0,0.0
12,1,2732.009948,96.0,120.0,217.28,0,0,1,216.0,0.4444444444444444,0.0,0,0.0
13,1,3156.6408549999996,144.0,72.0,323.99999999999994,0,0,1,216.0,0.6666666666666666,0.0,0,0.0
14,1,4749.929917,144.0,72.0,325.20000000000005,1,0,0,216.0,0.6666666666666666,0.0,0,0.0
15,1,3812.793946999999,168.0,48.0,270.76000000000005,0,0,1,216.0,0.7777777777777778,0.0,0,0.0
16,1,3013.0065730000006,168.0,48.0,379.40000000000003,0,0,1,216.0,0.7777777777777778,0.0,0,2.1
17,1,4634.4828108,168.0,48.0,325.20000000000005,0,0,1,216.0,0.7777777777777778,0.0,0,0.0
18,1,3780.5290188,168.0,48.0,375.56,0,0,1,216.0,0.7777777777777778,0.0,0,0.0
19,1,5909.763611,168.0,48.0,380.59999999999997,0,0,1,216.0,0.7777777777777778,0.0,0,0.0
20,1,3091.677928,168.0,48.0,374.36000000000007,0,0,1,216.0,0.7777777777777778,0.0,0,0.0
21,1,3265.048287999999,120.0,96.0,267.64,0,0,0,216.0,0.5555555555555556,0.0,0,0.0
22,1,2081.30659,96.0,120.0,216.56,0,0,1,216.0,0.4444444444444444,0.0,0,0.0
23,1,1711.965266,48.0,168.0,108.16,0,0,0,216.0,0.2222222222222222,0.0,0,0.0
24,1,2815.458569,120.0,96.0,270.76,0,0,0,216.0,0.5555555555555556,0.0,0,0.0
25,1,3793.464481,120.0,96.0,272.44,0,0,0,216.0,0.5555555555555556,0.0,0,0.0
26,1,2293.36211,96.0,120.0,219.68,0,0,0,216.0,0.4444444444444444,0.0,0,0.0
27,1,673.6167266000004,48.0,168.0,110.56,0,0,1,216.0,0.2222222222222222,0.0,0,0.0
28,1,1394.7634055999997,72.0,144.0,164.04000000000002,0,0,1,216.0,0.3333333333333333,0.0,0,0.0
29,1,1607.6132356000003,72.0,144.0,164.04000000000002,0,0,1,216.0,0.3333333333333333,0.0,0,0.0
30,1,2084.312326999999,96.0,120.0,164.76,0,0,0,216.0,0.4444444444444444,0.0,0,0.0
31,1,3445.4460949999984,120.0,96.0,276.52000000000004,0,0,1,216.0,0.5555555555555556,0.0,0,0.0
32,1,2813.610983,120.0,96.0,276.76,0,0,0,216.0,0.5555555555555556,0.0,0,0.0
33,1,1527.6203369999998,72.0,144.0,163.32,0,0,1,216.0,0.3333333333333333,0.0,0,0.0
34,1,1409.8718,96.0,120.0,216.32,0,0,2,216.0,0.4444444444444444,0.0,0,0.0
35,1,2175.6971729999996,120.0,96.0,215.6,0,0,3,216.0,0.5555555555555556,0.0,0,0.0
36,1,2076.7198679999988,96.0,120.0,218.48,0,0,1,216.0,0.4444444444444444,0.0,0,0.0
37,1,3221.884409,120.0,96.0,273.40000000000003,0,0,0,216.0,0.5555555555555556,0.0,0,0.0
38,1,2419.920182,96.0,120.0,217.04000000000002,0,0,0,216.0,0.4444444444444444,0.0,0,0.0
39,1,2168.264468,120.0,96.0,268.36,0,0,1,216.0,0.5555555555555556,0.0,0,0.0
40,1,1131.329636,72.0,144.0,161.4,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
41,1,1105.284258399999,72.0,144.0,162.36,0,0,0,216.0,0.3333333333333333,0.0,0,0.8999999999999999
42,1,1112.3962037999995,72.0,144.0,163.08,0,0,0,216.0,0.3333333333333333,0.0,0,0.8999999999999999
1,2,2340.893841,48.0,168.0,0.0,0,0,0,216.0,0.2222222222222222,0.0,0,0.0
2,2,3523.486701,72.0,144.0,109.12,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
3,2,4000.7108209999997,120.0,96.0,163.07999999999998,0,0,0,216.0,0.5555555555555556,0.0,0,0.0
4,2,4227.068211,120.0,96.0,160.68,0,0,0,216.0,0.5555555555555556,0.0,0,0.0
5,2,2670.683003,72.0,144.0,159.72,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
6,2,1739.3619274999996,96.0,120.0,216.8,0,0,1,216.0,0.4444444444444444,0.0,0,1.2
7,2,3169.8464873,120.0,96.0,214.16000000000003,0,0,2,216.0,0.5555555555555556,0.0,0,0.0
8,2,4016.8459013,120.0,96.0,269.08000000000004,0,0,1,216.0,0.5555555555555556,0.0,0,0.0
